key,Начало нагрева дугой,Конец нагрева дугой,Активная мощность,Реактивная мощность
2687,2019-08-17 12:27:39,2019-08-17 12:30:08,0.60857,0.413408
2687,2019-08-17 12:31:41,2019-08-17 12:32:21,0.614807,0.462819
2688,2019-08-17 12:45:49,2019-08-17 12:48:16,0.739363,0.61557
2688,2019-08-17 12:52:06,2019-08-17 12:54:18,0.859432,0.616806
2688,2019-08-17 13:28:10,2019-08-17 13:30:58,0.356782,0.227515
2688,2019-08-17 13:37:24,2019-08-17 13:39:23,0.916959,0.603672
2689,2019-08-17 13:48:43,2019-08-17 13:50:31,0.434198,0.306737
2689,2019-08-17 13:53:47,2019-08-17 13:56:00,0.676559,0.466407
2689,2019-08-17 13:58:57,2019-08-17 14:01:33,0.526503,0.35517
2689,2019-08-17 14:05:14,2019-08-17 14:07:50,0.597129,0.498608
2689,2019-08-17 14:15:49,2019-08-17 14:16:16,0.591445,0.429628
2689,2019-08-17 14:17:33,2019-08-17 14:18:56,0.750175,0.543801
2690,2019-08-17 14:36:20,2019-08-17 14:40:52,0.523036,0.393888
2690,2019-08-17 14:43:11,2019-08-17 14:46:49,0.580331,0.361873
2690,2019-08-17 14:48:12,2019-08-17 14:50:05,0.837278,0.681861
2691,2019-08-17 14:56:20,2019-08-17 14:57:54,1.175721,1.074013
2691,2019-08-17 15:00:59,2019-08-17 15:04:27,0.605322,0.406601
2691,2019-08-17 15:08:00,2019-08-17 15:10:00,0.351045,0.261822
2691,2019-08-17 15:12:28,2019-08-17 15:15:02,0.491781,0.343275
2691,2019-08-17 15:23:07,2019-08-17 15:24:05,0.319352,0.220843
2691,2019-08-17 15:27:15,2019-08-17 15:28:29,0.461658,0.337119
2692,2019-08-17 15:38:39,2019-08-17 15:41:22,0.480121,0.349729
2692,2019-08-17 15:45:19,2019-08-17 15:48:07,0.396575,0.308348
2692,2019-08-17 16:05:04,2019-08-17 16:07:04,0.807293,0.713967
2693,2019-08-17 16:18:44,2019-08-17 16:20:47,0.363647,0.276872
2693,2019-08-17 16:25:05,2019-08-17 16:29:07,1.006943,0.714885
2693,2019-08-17 16:32:31,2019-08-17 16:35:39,0.575687,0.452262
2693,2019-08-17 16:37:33,2019-08-17 16:39:31,0.421378,0.284098
2693,2019-08-17 16:43:20,2019-08-17 16:44:38,0.262041,0.180021
2694,2019-08-17 16:52:28,2019-08-17 16:53:50,0.428106,0.279102
2694,2019-08-17 16:56:01,2019-08-17 17:02:48,0.591386,0.491059
2694,2019-08-17 17:05:26,2019-08-17 17:09:35,1.069084,0.692662
2694,2019-08-17 17:11:06,2019-08-17 17:14:57,0.736452,0.564828
2695,2019-08-17 17:27:49,2019-08-17 17:29:52,1.385348,0.920571
2695,2019-08-17 17:33:12,2019-08-17 17:37:21,0.309509,0.210733
2695,2019-08-17 17:43:11,2019-08-17 17:44:16,0.403798,0.306268
2696,2019-08-17 17:53:21,2019-08-17 17:55:51,1.287686,0.86497
2696,2019-08-17 18:01:25,2019-08-17 18:04:04,0.31778,0.272232
2696,2019-08-17 18:11:42,2019-08-17 18:14:49,0.779884,0.576343
2697,2019-08-17 18:53:05,2019-08-17 18:54:59,0.528439,0.365557
2697,2019-08-17 19:01:26,2019-08-17 19:04:11,0.832369,0.561918
2697,2019-08-17 19:07:21,2019-08-17 19:08:29,0.444133,0.400998
2698,2019-08-17 21:41:15,2019-08-17 21:44:10,0.85719,0.618348
2698,2019-08-17 21:48:09,2019-08-17 21:52:34,0.291306,0.207208
2698,2019-08-17 22:00:35,2019-08-17 22:01:17,0.646819,0.525071
2698,2019-08-17 22:09:09,2019-08-17 22:13:46,0.365862,0.24398
2698,2019-08-17 22:17:29,2019-08-17 22:19:09,0.479692,0.3294
2698,2019-08-17 22:23:32,2019-08-17 22:25:02,0.889457,0.573618
2698,2019-08-17 22:27:50,2019-08-17 22:28:43,0.704702,0.483957
2699,2019-08-17 23:06:44,2019-08-17 23:09:22,0.924194,0.756573
2699,2019-08-17 23:23:10,2019-08-17 23:23:47,1.09061,0.748611
2700,2019-08-17 23:53:31,2019-08-17 23:55:41,0.367316,0.247498
2700,2019-08-18 00:00:33,2019-08-18 00:02:57,0.581508,0.389666
2700,2019-08-18 00:08:18,2019-08-18 00:09:34,0.892606,0.600956
2700,2019-08-18 00:11:56,2019-08-18 00:13:23,0.422715,0.317405
2700,2019-08-18 00:15:20,2019-08-18 00:18:25,0.663103,0.434592
2700,2019-08-18 00:19:50,2019-08-18 00:23:21,0.55381,0.378511
2701,2019-08-18 00:36:48,2019-08-18 00:39:24,0.360668,0.239532
2701,2019-08-18 00:40:31,2019-08-18 00:54:17,1.027288,0.769083
2701,2019-08-18 01:01:56,2019-08-18 01:06:26,0.361615,0.257872
2701,2019-08-18 01:07:27,2019-08-18 01:08:39,0.519532,0.42128
2702,2019-08-18 01:29:21,2019-08-18 01:31:27,0.649207,0.492391
2702,2019-08-18 01:34:08,2019-08-18 01:39:02,0.9158,0.569068
2702,2019-08-18 01:41:05,2019-08-18 01:45:17,0.919515,0.610962
2702,2019-08-18 01:46:47,2019-08-18 01:48:54,0.580838,0.447694
2703,2019-08-18 01:58:14,2019-08-18 02:00:45,0.306798,0.213629
2703,2019-08-18 02:02:19,2019-08-18 02:08:52,0.729261,0.627481
2703,2019-08-18 02:12:47,2019-08-18 02:14:46,0.696584,0.488318
2703,2019-08-18 02:21:00,2019-08-18 02:23:45,0.640073,0.587975
2704,2019-08-18 02:35:28,2019-08-18 02:37:30,1.19185,0.965122
2704,2019-08-18 02:41:38,2019-08-18 02:45:52,0.565432,0.522576
2704,2019-08-18 02:49:19,2019-08-18 02:51:21,0.998555,0.779518
2704,2019-08-18 02:54:41,2019-08-18 02:57:12,1.074629,0.755008
2704,2019-08-18 03:03:59,2019-08-18 03:06:22,0.517007,0.349246
2704,2019-08-18 03:09:25,2019-08-18 03:12:03,0.747425,0.558051
2705,2019-08-18 03:17:56,2019-08-18 03:20:02,0.807318,0.624469
2705,2019-08-18 03:28:41,2019-08-18 03:36:08,0.303275,0.21953
2705,2019-08-18 03:38:29,2019-08-18 03:42:04,0.536396,0.371363
2706,2019-08-18 04:01:14,2019-08-18 04:03:14,0.347315,0.267871
2706,2019-08-18 04:06:07,2019-08-18 04:12:17,1.218629,0.78985
2706,2019-08-18 04:15:28,2019-08-18 04:18:40,1.173591,0.788009
2706,2019-08-18 04:20:24,2019-08-18 04:23:24,0.503206,0.326916
2706,2019-08-18 04:26:10,2019-08-18 04:28:44,0.48546,0.323604
2707,2019-08-18 04:53:05,2019-08-18 04:55:10,0.921976,0.663601
2707,2019-08-18 05:03:48,2019-08-18 05:07:27,0.786913,0.597828
2707,2019-08-18 05:11:27,2019-08-18 05:12:36,1.352153,1.051665
2707,2019-08-18 05:16:21,2019-08-18 05:18:40,0.311849,0.238426
2708,2019-08-18 05:25:23,2019-08-18 05:27:22,0.504064,0.310898
2708,2019-08-18 05:30:10,2019-08-18 05:39:30,0.371876,0.252864
2708,2019-08-18 05:41:59,2019-08-18 05:44:57,0.301278,0.195561
2708,2019-08-18 05:47:19,2019-08-18 05:50:58,0.569781,0.416561
2708,2019-08-18 05:54:00,2019-08-18 05:55:28,0.55002,0.410065
2709,2019-08-18 06:15:32,2019-08-18 06:17:35,0.860084,0.634411
2709,2019-08-18 06:20:34,2019-08-18 06:26:03,1.063266,0.723678
2709,2019-08-18 06:28:36,2019-08-18 06:33:37,0.444973,0.396482
2709,2019-08-18 06:34:57,2019-08-18 06:38:34,0.484272,0.32005
2710,2019-08-18 06:49:35,2019-08-18 06:51:36,0.506151,0.369442
2710,2019-08-18 06:54:56,2019-08-18 07:04:59,0.409428,0.289725
2710,2019-08-18 07:08:06,2019-08-18 07:11:12,0.637489,0.43814
2710,2019-08-18 07:12:59,2019-08-18 07:17:01,0.362394,0.277648
2710,2019-08-18 07:19:44,2019-08-18 07:21:45,0.547147,0.397462
2710,2019-08-18 07:26:17,2019-08-18 07:27:51,0.379353,0.260344
2711,2019-08-18 07:40:16,2019-08-18 07:42:14,1.138273,0.748156
2711,2019-08-18 07:44:59,2019-08-18 07:50:43,0.30303,0.286197
2711,2019-08-18 07:52:55,2019-08-18 07:56:55,0.511337,0.426181
2711,2019-08-18 07:58:47,2019-08-18 08:01:16,0.325693,0.249182
2712,2019-08-18 08:25:16,2019-08-18 08:27:25,1.039933,0.74075
2712,2019-08-18 08:31:16,2019-08-18 08:36:24,0.312041,0.266171
2712,2019-08-18 08:40:16,2019-08-18 08:42:41,1.196676,0.847869
2712,2019-08-18 08:45:54,2019-08-18 08:48:52,1.155399,0.897373
2712,2019-08-18 08:50:37,2019-08-18 08:53:13,0.343293,0.259208
2713,2019-08-18 09:47:37,2019-08-18 09:49:49,0.504545,0.322136
2713,2019-08-18 09:58:00,2019-08-18 10:00:06,0.787797,0.584915
2713,2019-08-18 10:15:17,2019-08-18 10:18:21,1.184146,0.858051
2713,2019-08-18 10:22:24,2019-08-18 10:24:28,0.547168,0.46
2714,2019-08-18 10:36:40,2019-08-18 10:38:34,0.537527,0.362966
2714,2019-08-18 10:42:43,2019-08-18 10:44:41,0.464905,0.313726
2714,2019-08-18 10:54:42,2019-08-18 10:57:02,0.310026,0.213861
2714,2019-08-18 10:59:47,2019-08-18 11:00:48,1.326818,1.038183
2714,2019-08-18 11:03:46,2019-08-18 11:04:44,0.897649,0.626469
2714,2019-08-18 11:08:24,2019-08-18 11:11:04,0.303686,0.193704
2714,2019-08-18 11:12:20,2019-08-18 11:13:53,0.482694,0.345221
2715,2019-08-18 11:49:24,2019-08-18 11:51:00,0.665193,0.498973
2715,2019-08-18 11:54:44,2019-08-18 11:56:58,1.194783,0.850613
2715,2019-08-18 12:00:54,2019-08-18 12:03:10,1.198254,0.837111
2715,2019-08-18 12:10:40,2019-08-18 12:11:09,1.188667,0.862906
2715,2019-08-18 12:13:36,2019-08-18 12:15:30,0.66082,0.557025
2716,2019-08-18 12:22:06,2019-08-18 12:23:37,1.313187,1.019749
2716,2019-08-18 12:27:09,2019-08-18 12:31:17,0.539118,0.455325
2716,2019-08-18 12:35:19,2019-08-18 12:38:23,0.662169,0.475456
2716,2019-08-18 12:39:26,2019-08-18 12:41:30,0.500981,0.376063
2716,2019-08-18 12:42:32,2019-08-18 12:43:25,0.8005,0.575258
2717,2019-08-18 12:56:28,2019-08-18 12:57:21,0.324311,0.267904
2717,2019-08-18 12:59:26,2019-08-18 13:04:44,0.446348,0.377376
2717,2019-08-18 13:06:01,2019-08-18 13:09:09,0.825969,0.591392
2717,2019-08-18 13:11:04,2019-08-18 13:13:49,0.627772,0.519418
2717,2019-08-18 13:16:06,2019-08-18 13:17:21,0.323868,0.228973
2717,2019-08-18 13:21:42,2019-08-18 13:23:06,0.509811,0.322852
2718,2019-08-18 13:30:33,2019-08-18 13:32:32,0.74382,0.540851
2718,2019-08-18 13:38:53,2019-08-18 13:43:29,0.517428,0.38002
2718,2019-08-18 13:45:15,2019-08-18 13:49:25,0.946749,0.700007
2718,2019-08-18 13:53:13,2019-08-18 13:56:22,0.671723,0.521107
2718,2019-08-18 13:58:14,2019-08-18 13:59:28,0.854806,0.627574
2718,2019-08-18 14:03:14,2019-08-18 14:04:15,0.752196,0.616145
2719,2019-08-18 14:14:34,2019-08-18 14:16:49,0.55364,0.442746
2719,2019-08-18 14:23:22,2019-08-18 14:25:48,0.410721,0.314779
2719,2019-08-18 14:30:00,2019-08-18 14:33:10,0.473064,0.318316
2719,2019-08-18 14:34:51,2019-08-18 14:37:58,0.73403,0.575412
2719,2019-08-18 14:39:57,2019-08-18 14:40:43,1.246673,0.849907
2720,2019-08-18 14:49:20,2019-08-18 14:51:23,0.917762,0.661236
2720,2019-08-18 14:55:09,2019-08-18 14:58:36,0.96226,0.793389
2720,2019-08-18 15:03:24,2019-08-18 15:06:23,0.527262,0.382414
2720,2019-08-18 15:07:26,2019-08-18 15:11:01,0.589422,0.395152
2720,2019-08-18 15:14:22,2019-08-18 15:17:16,0.374865,0.263195
2721,2019-08-18 15:33:43,2019-08-18 15:34:50,1.129755,0.717042
2721,2019-08-18 15:37:23,2019-08-18 15:43:02,0.430012,0.300747
2721,2019-08-18 15:44:48,2019-08-18 15:48:14,0.40188,0.321407
2721,2019-08-18 15:49:29,2019-08-18 15:54:20,0.624078,0.394918
2721,2019-08-18 15:55:54,2019-08-18 15:58:57,0.714896,0.504762
2721,2019-08-18 16:00:49,2019-08-18 16:01:21,0.449056,0.353343
2722,2019-08-18 16:09:25,2019-08-18 16:11:12,0.553356,0.354135
2722,2019-08-18 16:14:34,2019-08-18 16:20:15,0.772837,0.523834
2722,2019-08-18 16:23:13,2019-08-18 16:26:19,0.465102,0.365572
2722,2019-08-18 16:27:31,2019-08-18 16:32:23,0.834076,0.598026
2722,2019-08-18 16:34:01,2019-08-18 16:35:28,0.295493,0.242778
2722,2019-08-18 16:40:09,2019-08-18 16:42:10,0.884851,0.65991
2722,2019-08-18 16:43:44,2019-08-18 16:45:44,0.82425,0.552578
2723,2019-08-18 17:03:35,2019-08-18 17:05:26,0.901093,0.550883
2723,2019-08-18 17:06:28,2019-08-18 17:15:48,1.115889,0.823569
2723,2019-08-18 17:18:54,2019-08-18 17:22:10,0.653671,0.45524
2723,2019-08-18 17:24:21,2019-08-18 17:26:25,0.49912,0.314663
2724,2019-08-18 17:38:11,2019-08-18 17:40:45,0.424586,0.339674
2724,2019-08-18 17:43:53,2019-08-18 17:50:57,0.607495,0.446683
2724,2019-08-18 17:51:58,2019-08-18 17:54:47,0.974369,0.700343
2724,2019-08-18 17:58:04,2019-08-18 18:02:10,0.556966,0.387346
2724,2019-08-18 18:07:29,2019-08-18 18:09:39,0.729677,0.58829
2725,2019-08-18 18:22:46,2019-08-18 18:24:49,0.467343,0.315843
2725,2019-08-18 18:29:04,2019-08-18 18:33:57,0.521589,0.346396
2725,2019-08-18 18:34:59,2019-08-18 18:40:06,0.794009,0.560236
2725,2019-08-18 18:41:52,2019-08-18 18:44:50,0.48391,0.350261
2725,2019-08-18 18:46:25,2019-08-18 18:48:45,0.834981,0.597405
2725,2019-08-18 18:50:13,2019-08-18 18:51:30,0.958825,0.702173
2726,2019-08-18 19:00:55,2019-08-18 19:04:17,0.331796,0.236302
2726,2019-08-18 19:10:17,2019-08-18 19:10:40,0.879631,0.615299
2726,2019-08-18 19:18:54,2019-08-18 19:21:29,1.203671,0.860472
2726,2019-08-18 19:27:49,2019-08-18 19:29:29,0.81555,0.588742
2726,2019-08-18 19:34:46,2019-08-18 19:35:18,0.482753,0.303486
2726,2019-08-18 19:37:26,2019-08-18 19:38:30,0.468029,0.403665
2727,2019-08-18 19:52:03,2019-08-18 19:54:49,0.654453,0.442906
2727,2019-08-18 19:59:30,2019-08-18 20:02:49,0.341222,0.274637
2727,2019-08-18 20:04:18,2019-08-18 20:08:59,0.510479,0.366135
2727,2019-08-18 20:11:08,2019-08-18 20:14:56,0.868591,0.628268
2727,2019-08-18 20:24:47,2019-08-18 20:26:37,1.097582,0.782275
2727,2019-08-18 20:32:16,2019-08-18 20:33:45,0.559227,0.372448
2728,2019-08-18 20:46:05,2019-08-18 20:48:23,0.423369,0.359201
2728,2019-08-18 20:51:18,2019-08-18 20:59:16,0.879395,0.628263
2728,2019-08-18 21:07:17,2019-08-18 21:12:51,0.47344,0.382108
2728,2019-08-18 21:15:37,2019-08-18 21:19:48,0.429372,0.367842
2729,2019-08-18 21:40:43,2019-08-18 21:43:16,1.218341,1.022702
2729,2019-08-18 21:47:46,2019-08-18 21:51:45,0.419858,0.32138
2729,2019-08-18 21:55:44,2019-08-18 21:58:16,0.818667,0.610023
2730,2019-08-18 23:06:16,2019-08-18 23:08:42,1.001144,0.744493
2730,2019-08-18 23:15:11,2019-08-18 23:20:11,0.917543,0.673959
2730,2019-08-18 23:27:39,2019-08-18 23:33:26,0.95038,0.742966
2730,2019-08-18 23:36:36,2019-08-18 23:38:48,0.773925,0.494739
2730,2019-08-18 23:43:10,2019-08-18 23:45:53,0.273158,0.218851
2731,2019-08-19 00:29:01,2019-08-19 00:31:30,0.515025,0.3594
2731,2019-08-19 00:36:18,2019-08-19 00:38:29,0.507105,0.333446
2731,2019-08-19 00:43:41,2019-08-19 00:47:54,0.876515,0.585808
2731,2019-08-19 00:53:01,2019-08-19 00:54:16,0.542376,0.415174
2732,2019-08-19 01:57:30,2019-08-19 01:59:49,1.392799,0.929767
2732,2019-08-19 02:04:26,2019-08-19 02:08:13,0.796824,0.700719
2732,2019-08-19 02:13:36,2019-08-19 02:16:14,0.469908,0.297344
2732,2019-08-19 02:19:29,2019-08-19 02:21:36,0.440432,0.378172
2732,2019-08-19 02:25:50,2019-08-19 02:27:15,0.657836,0.513001
2732,2019-08-19 02:30:50,2019-08-19 02:32:44,0.658771,0.514149
2732,2019-08-19 02:36:44,2019-08-19 02:38:22,0.617077,0.449323
2733,2019-08-19 02:43:44,2019-08-19 02:46:33,0.481434,0.382041
2733,2019-08-19 02:49:35,2019-08-19 02:58:02,1.038723,0.719571
2733,2019-08-19 03:00:40,2019-08-19 03:03:20,0.298432,0.2434
2733,2019-08-19 03:05:26,2019-08-19 03:08:26,0.520224,0.372417
2734,2019-08-19 03:27:12,2019-08-19 03:29:23,0.385366,0.249151
2734,2019-08-19 03:32:42,2019-08-19 03:39:01,0.477915,0.319402
2734,2019-08-19 03:42:46,2019-08-19 03:44:14,0.715587,0.607587
2734,2019-08-19 03:45:44,2019-08-19 03:48:17,0.767764,0.545333
2734,2019-08-19 03:50:00,2019-08-19 03:52:29,0.480222,0.323616
2735,2019-08-19 04:00:05,2019-08-19 04:02:28,0.354939,0.269205
2735,2019-08-19 04:04:49,2019-08-19 04:08:26,0.622448,0.414601
2735,2019-08-19 04:11:11,2019-08-19 04:14:14,0.341748,0.226567
2735,2019-08-19 04:15:43,2019-08-19 04:18:01,0.64047,0.483219
2735,2019-08-19 04:21:35,2019-08-19 04:23:11,1.230655,1.031604
2736,2019-08-19 04:34:23,2019-08-19 04:37:30,0.314069,0.195978
2736,2019-08-19 04:39:30,2019-08-19 04:43:19,1.012288,0.775263
2736,2019-08-19 04:45:07,2019-08-19 04:46:32,0.387103,0.263844
2736,2019-08-19 04:49:34,2019-08-19 04:53:08,0.892367,0.645286
2736,2019-08-19 04:54:37,2019-08-19 04:56:16,0.403818,0.271707
2736,2019-08-19 05:01:10,2019-08-19 05:02:50,0.410625,0.270341
2736,2019-08-19 05:10:15,2019-08-19 05:11:35,0.449407,0.342771
2737,2019-08-19 13:03:58,2019-08-19 13:06:35,0.33283,0.214035
2737,2019-08-19 13:27:11,2019-08-19 13:30:01,0.42255,0.320233
2737,2019-08-19 13:31:13,2019-08-19 13:33:12,1.069933,0.927239
2738,2019-08-19 13:45:28,2019-08-19 13:47:36,0.279524,0.221883
2739,2019-08-19 14:24:54,2019-08-19 14:27:01,0.295257,0.215678
2739,2019-08-19 14:49:02,2019-08-19 14:50:04,0.848752,0.539367
2740,2019-08-19 15:20:34,2019-08-19 15:23:03,0.507456,0.455819
2740,2019-08-19 15:31:54,2019-08-19 15:35:58,1.179849,0.84482
2740,2019-08-19 15:40:42,2019-08-19 15:43:30,0.305552,0.220145
2740,2019-08-19 15:53:50,2019-08-19 15:55:43,0.530192,0.365237
2741,2019-08-19 16:03:04,2019-08-19 16:05:30,0.511358,0.327679
2741,2019-08-19 16:08:38,2019-08-19 16:13:14,0.57255,0.365655
2741,2019-08-19 16:15:37,2019-08-19 16:19:29,0.687674,0.498748
2741,2019-08-19 16:25:38,2019-08-19 16:27:02,0.812659,0.544217
2742,2019-08-19 16:50:24,2019-08-19 16:53:17,0.348452,0.226629
2742,2019-08-19 17:00:14,2019-08-19 17:03:42,0.724003,0.610831
2742,2019-08-19 17:31:40,2019-08-19 17:32:09,1.285895,1.024161
2742,2019-08-19 17:34:04,2019-08-19 17:37:10,0.290021,0.228814
2742,2019-08-19 17:38:40,2019-08-19 17:40:16,1.023059,0.677562
2743,2019-08-19 17:47:26,2019-08-19 17:49:33,0.734263,0.613448
2743,2019-08-19 17:55:58,2019-08-19 17:57:09,0.677192,0.517773
2743,2019-08-19 17:58:58,2019-08-19 18:01:05,0.715753,0.561044
2743,2019-08-19 18:04:19,2019-08-19 18:05:28,0.765493,0.607189
2744,2019-08-19 18:19:01,2019-08-19 18:21:06,0.615062,0.450392
2744,2019-08-19 18:22:50,2019-08-19 18:23:35,0.762813,0.593226
2744,2019-08-19 18:36:14,2019-08-19 18:36:37,0.761326,0.504418
2745,2019-08-19 18:45:52,2019-08-19 18:47:56,0.960731,0.75208
2745,2019-08-19 18:50:03,2019-08-19 18:56:36,0.723165,0.570531
2745,2019-08-19 19:03:43,2019-08-19 19:05:33,0.471585,0.332199
2745,2019-08-19 19:07:40,2019-08-19 19:10:46,0.271285,0.165021
2745,2019-08-19 19:16:31,2019-08-19 19:17:08,0.497444,0.305167
2746,2019-08-19 19:28:20,2019-08-19 19:30:47,0.519926,0.351782
2746,2019-08-19 19:32:59,2019-08-19 19:37:04,0.457089,0.340609
2746,2019-08-19 19:41:09,2019-08-19 19:43:02,0.696199,0.531476
2746,2019-08-19 19:46:15,2019-08-19 19:48:42,0.42394,0.292038
2746,2019-08-19 19:51:56,2019-08-19 19:54:11,1.195089,0.902416
2747,2019-08-19 20:17:54,2019-08-19 20:20:24,0.974501,0.635657
2747,2019-08-19 20:28:55,2019-08-19 20:31:56,0.763528,0.551472
2747,2019-08-19 20:44:28,2019-08-19 20:48:31,0.626377,0.586486
2747,2019-08-19 20:55:23,2019-08-19 20:56:43,0.579953,0.468376
2747,2019-08-19 21:01:43,2019-08-19 21:03:19,0.869461,0.531106
2748,2019-08-19 21:10:43,2019-08-19 21:12:53,0.484805,0.401567
2748,2019-08-19 21:15:49,2019-08-19 21:17:47,0.323744,0.227103
2749,2019-08-19 21:56:52,2019-08-19 21:59:07,0.414737,0.327422
2749,2019-08-19 22:01:44,2019-08-19 22:09:09,1.162441,0.97272
2749,2019-08-19 22:12:52,2019-08-19 22:16:22,0.589824,0.437201
2749,2019-08-19 22:19:25,2019-08-19 22:21:37,0.316801,0.227595
2749,2019-08-19 22:24:39,2019-08-19 22:26:55,0.77905,0.515646
2749,2019-08-19 22:30:10,2019-08-19 22:31:28,0.476909,0.385476
2750,2019-08-19 22:40:42,2019-08-19 22:43:03,0.610006,0.460037
2750,2019-08-19 22:44:41,2019-08-19 22:51:53,0.598155,0.438662
2750,2019-08-19 23:01:47,2019-08-19 23:03:30,0.403656,0.260863
2750,2019-08-19 23:05:17,2019-08-19 23:07:18,1.017779,0.698104
2751,2019-08-19 23:19:05,2019-08-19 23:21:32,0.650012,0.508712
2751,2019-08-19 23:24:01,2019-08-19 23:31:36,1.220053,0.860491
2751,2019-08-19 23:34:14,2019-08-19 23:37:19,1.066411,0.798559
2751,2019-08-19 23:38:50,2019-08-19 23:43:14,0.494676,0.421121
2752,2019-08-19 23:53:24,2019-08-19 23:55:56,0.410882,0.343752
2752,2019-08-19 23:57:16,2019-08-20 00:05:40,0.35778,0.262649
2752,2019-08-20 00:07:44,2019-08-20 00:10:20,0.680647,0.571985
2752,2019-08-20 00:13:34,2019-08-20 00:16:15,0.67502,0.465413
2753,2019-08-20 00:33:36,2019-08-20 00:36:03,0.413062,0.298428
2753,2019-08-20 00:37:39,2019-08-20 00:39:45,0.857058,0.629058
2753,2019-08-20 00:40:50,2019-08-20 00:49:49,0.422117,0.276696
2753,2019-08-20 00:54:30,2019-08-20 00:57:30,0.357939,0.243913
2753,2019-08-20 00:59:24,2019-08-20 01:03:25,0.716424,0.498919
2754,2019-08-20 01:15:30,2019-08-20 01:17:58,0.790222,0.54173
2754,2019-08-20 01:19:23,2019-08-20 01:22:47,0.551314,0.336536
2754,2019-08-20 01:27:31,2019-08-20 01:30:49,1.334591,1.035319
2754,2019-08-20 01:32:34,2019-08-20 01:37:03,0.535433,0.369879
2754,2019-08-20 01:38:14,2019-08-20 01:40:40,0.456172,0.298516
2755,2019-08-20 01:50:42,2019-08-20 01:53:01,0.492584,0.41729
2755,2019-08-20 01:57:07,2019-08-20 02:02:19,0.418352,0.296688
2755,2019-08-20 02:06:25,2019-08-20 02:08:22,0.696791,0.583302
2755,2019-08-20 02:10:23,2019-08-20 02:13:40,0.646369,0.508861
2755,2019-08-20 02:15:58,2019-08-20 02:17:26,0.265206,0.174883
2755,2019-08-20 02:19:51,2019-08-20 02:22:31,0.726284,0.651082
2756,2019-08-20 02:36:23,2019-08-20 02:38:45,0.511844,0.324217
2756,2019-08-20 02:44:29,2019-08-20 02:48:36,1.181581,0.873395
2756,2019-08-20 03:01:10,2019-08-20 03:02:11,0.531844,0.389342
2756,2019-08-20 03:11:46,2019-08-20 03:13:02,0.9623,0.664341
2756,2019-08-20 03:15:51,2019-08-20 03:17:28,0.480334,0.353715
2757,2019-08-20 03:42:52,2019-08-20 03:45:09,0.591518,0.404639
2757,2019-08-20 03:52:45,2019-08-20 03:56:54,0.296431,0.191396
2757,2019-08-20 04:02:26,2019-08-20 04:05:54,0.654221,0.455166
2757,2019-08-20 04:11:09,2019-08-20 04:13:18,1.090202,0.78715
2757,2019-08-20 04:22:48,2019-08-20 04:24:14,1.096287,0.757491
2758,2019-08-20 04:48:04,2019-08-20 04:50:14,0.544999,0.378012
2758,2019-08-20 04:56:58,2019-08-20 05:00:17,0.311383,0.214605
2758,2019-08-20 05:10:07,2019-08-20 05:13:36,0.457189,0.34098
2758,2019-08-20 05:15:12,2019-08-20 05:17:44,0.903555,0.665206
2758,2019-08-20 05:22:58,2019-08-20 05:26:59,0.689203,0.51689
2759,2019-08-20 05:43:29,2019-08-20 05:45:33,1.299932,1.101553
2759,2019-08-20 05:51:57,2019-08-20 05:58:44,0.931548,0.648188
2759,2019-08-20 06:04:34,2019-08-20 06:07:36,0.809724,0.727131
2759,2019-08-20 06:08:57,2019-08-20 06:11:00,0.280994,0.221528
2759,2019-08-20 06:20:58,2019-08-20 06:23:35,1.057494,0.728553
2760,2019-08-20 06:48:24,2019-08-20 06:50:37,0.803903,0.663404
2760,2019-08-20 06:57:13,2019-08-20 07:00:17,0.572042,0.452221
2760,2019-08-20 07:14:29,2019-08-20 07:15:45,0.521832,0.395102
2760,2019-08-20 07:20:28,2019-08-20 07:23:50,0.535216,0.333745
2760,2019-08-20 07:24:50,2019-08-20 07:27:54,1.208213,0.897003
2760,2019-08-20 07:30:58,2019-08-20 07:32:36,0.803141,0.541321
2761,2019-08-20 07:44:14,2019-08-20 07:46:22,0.319422,0.271352
2761,2019-08-20 07:52:59,2019-08-20 07:55:46,0.739359,0.634664
2761,2019-08-20 07:57:51,2019-08-20 08:00:14,0.46842,0.306804
2761,2019-08-20 08:03:55,2019-08-20 08:07:11,0.77938,0.589265
2761,2019-08-20 08:08:55,2019-08-20 08:13:58,0.443071,0.312878
2761,2019-08-20 08:16:02,2019-08-20 08:18:19,0.598416,0.411758
2762,2019-08-20 08:42:44,2019-08-20 08:45:20,0.298069,0.22051
2762,2019-08-20 08:47:46,2019-08-20 08:53:00,0.302506,0.210365
2762,2019-08-20 08:56:58,2019-08-20 09:00:20,0.451971,0.317072
2762,2019-08-20 09:02:30,2019-08-20 09:04:05,0.70413,0.506491
2762,2019-08-20 09:10:54,2019-08-20 09:12:44,0.594211,0.469246
2762,2019-08-20 09:15:58,2019-08-20 09:18:36,0.762975,0.639599
2763,2019-08-20 09:27:37,2019-08-20 09:30:33,0.990342,0.651611
2763,2019-08-20 09:34:53,2019-08-20 09:37:31,0.340188,0.240822
2763,2019-08-20 09:49:11,2019-08-20 09:51:03,0.488164,0.353704
2763,2019-08-20 09:54:23,2019-08-20 09:57:26,0.50036,0.313632
